category,Crop,District,CNext,CLast,CTransp,IrriType,IrriSource,ExpYield,Season
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,12,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,15,Kharif
Stressed,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,15,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,14,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,20,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,17,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,12,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,19,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Broadcasting,Drip,Canal,30,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,17,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,20,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,16,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,11,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,12,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,13,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,15,Kharif
Stressed,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,25,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,18,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,14,Kharif
Healthy,Redgram,Adilabad,Sorghum,Wheat,Broadcasting,Drip,Groundwater,8,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,18,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,17,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,30,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,16,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,15,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,20,Kharif
Healthy,Maize,Adilabad,Wheat,Soybean,Drilling,Drip,Groundwater,28,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,12,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,15,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,20,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Canal,23,Kharif
Stressed,Maize,Adilabad,Wheat,Soybean,Seed Drilling,Drip,Groundwater,26,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Sprinkler,Rainfed,27,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,10,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,24,Kharif
Pests,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,23,Kharif
Healthy,Chillies,Adilabad,Onion,Tomato,Seed Drilling,Drip,Rainfed,9,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,12,Kharif
Stressed,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,14,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,20,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,14,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,19,Kharif
Stressed,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,20,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,16,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,12,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,20,Kharif
Stressed,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,20,Kharif
Stressed,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,17,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,13,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,19,Kharif
Diseased,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,10,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Drip,Groundwater,28,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,20,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,12,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,15,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,12,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,11,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,27,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Canal,21,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,25,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,17,Kharif
Diseased,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,12,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,10,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,24,Kharif
Stressed,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,13,Kharif
Diseased,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,13,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Groundwater,11,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,14,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,17,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,21,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,16,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,20,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,15,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,19,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Sprinkler,Rainfed,26,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,18,Kharif
Pests,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,11,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,10,Kharif
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,17,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,19,Kharif
Healthy,Maize,Adilabad,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,25,Kharif
Healthy,Redgram,Adilabad,Wheat,Sorghum,Broadcasting,Surface,Rainfed,9,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,20,Kharif
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Sprinkler,Groundwater,30,Kharif
Healthy,Redgram,Adilabad,Wheat,Sorghum,Seed Drilling,Drip,Groundwater,7,Kharif
Stressed,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,18,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,14,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,19,Kharif
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,12,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,12,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Groundwater,16,Kharif
Stressed,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,13,Rabi
Diseased,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,14,Rabi
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Canal,16,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,11,Rabi
Stressed,Redgram,Adilabad,Wheat,Sorghum,Drilling,Surface,Groundwater,12,Kharif
Healthy,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Adilabad,Lentil,Pea,Transplanting,Flood,Groundwater,18,Rabi
Healthy,Paddy,Adilabad,Lentil,Pea,Transplanting,Flood,Groundwater,18,Rabi
Pests,Paddy,Adilabad,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,11,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,12,Rabi
Stressed,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Groundwater,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,10,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Groundwater,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,13,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,11,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,13,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,14,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,13,Rabi
Diseased,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,13,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,14,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Groundwater,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,12,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,12,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,13,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Canal,13,Rabi
Stressed,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,14,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,10,Rabi
Pests,Chickpea,Adilabad,Mustard,Wheat,Drilling,Sprinkler,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,15,Rabi
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Groundwater,11,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Canal,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,11,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,14,Rabi
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Drip,Canal,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,14,Rabi
Stressed,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,11,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,15,Rabi
Diseased,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,12,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Groundwater,15,Rabi
Healthy,Chickpea,Adilabad,Mustard,Wheat,Drilling,Sprinkler,Canal,10,Rabi
Healthy,Maize,Adilabad,Soybean,Wheat,Drilling,Drip,Rainfed,22,Rabi
Healthy,Maize,Adilabad,Soybean,Wheat,Seed Drilling,Drip,Rainfed,22,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,10,Rabi
Diseased,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Groundwater,12,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Drilling,Drip,Canal,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Drip,Canal,11,Rabi
Pests,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,11,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,10,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Seed Drilling,Drip,Canal,13,Rabi
Healthy,Redgram,Adilabad,Wheat,Sorghum,Seed Drilling,Drip,Groundwater,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,14,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Canal,12,Rabi
Healthy,Redgram,Adilabad,Sorghum,Wheat,Seed Drilling,Surface,Rainfed,11,Kharif
Stressed,Maize,Adilabad,Wheat,Soybean,Broadcasting,Drip,Canal,23,Rabi
Pests,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Rabi
Healthy,Redgram,Adilabad,Wheat,Sorghum,Drilling,Drip,Rainfed,9,Kharif
Healthy,Chickpea,Adilabad,Mustard,Wheat,Seed Drilling,Drip,Groundwater,8,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Canal,14,Rabi
Healthy,Chickpea,Adilabad,Mustard,Wheat,Seed Drilling,Sprinkler,Groundwater,9,Rabi
Healthy,Redgram,Adilabad,Sorghum,Wheat,Seed Drilling,Surface,Rainfed,8,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,10,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Sprinkler,Canal,11,Rabi
Pests,Cotton,Adilabad,Maize,Sorghum,Broadcasting,Drip,Canal,11,Rabi
Healthy,Redgram,Adilabad,Wheat,Sorghum,Drilling,Drip,Rainfed,10,Kharif
Healthy,Cotton,Adilabad,Maize,Sorghum,Drilling,Drip,Groundwater,14,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,13,Rabi
Healthy,Cotton,Adilabad,Sorghum,Maize,Drilling,Sprinkler,Groundwater,12,Rabi
Healthy,Maize,Adilabad,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,20,Rabi
Healthy,Chickpea,Adilabad,Mustard,Wheat,Broadcasting,Drip,Groundwater,12,Rabi
Healthy,Chickpea,Adilabad,Wheat,Mustard,Broadcasting,Sprinkler,Groundwater,12,Rabi
Healthy,Maize,Adilabad,Wheat,Soybean,Drilling,Drip,Canal,25,Rabi
